country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
MKD,UNFCCC_NAI,Solvent and Other Product Use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,UNFCCC_NAI,Solvent and Other Product Use,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,,,,,,,,,,0.01673,0.01673,0.01673,0.01673,0.00225,0.33053,0.37219,0.10109,0.22685,0.27435,,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,13.25733612,12.49688727,11.8802978,12.28973492,12.05081614,12.07694249,11.61204661,12.26854694,12.90084544,12.43514928,12.09205027,12.12115149,12.23214067,12.2843492,12.4171808,13.0348591,11.9383301,12.4045896,12.4846492,11.4912993,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,1.718014914,1.702174904,1.725233586,1.735542532,1.682992218,1.69567161,1.663523301,1.666162861,1.626061438,1.608987488,1.643182349,1.639950876,1.619417423,1.6945593,1.7096709,1.6618392,1.7000802,1.6427397,1.6989,1.6558605,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,10.2875945,9.57620833,8.935912453,9.359085005,9.041886196,9.207927248,8.891523555,9.632399118,10.33845163,9.964612479,9.571649895,9.667506267,10.02742707,9.36853,9.11457,9.90892,8.97705,9.49579,9.56518,8.92947,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,1.251726706,1.218504034,1.219151759,1.195107376,1.325937734,1.173343593,1.056999753,0.969984965,0.936332363,0.844819317,0.860488027,0.796964348,0.568566185,1.2190099,1.2624099,1.0919099,1.1601099,1.0392099,0.9462192,0.9059688,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,,,,,,,,,,0.01673,0.01673,0.01673,0.01673,0.00225,0.33053,0.37219,0.10109,0.22685,0.27435,,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,11.91125045,10.84802401,10.46204061,11.06372826,10.42635852,10.21449035,9.804398251,10.12863753,10.59111535,10.2662577,11.05337189,9.767435215,9.614178824,11.3069692,11.4284308,11.9393191,11.0082801,12.1765596,11.7105392,10.3402293,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,1.732775965,1.703427354,1.747300848,1.775030121,1.697213788,1.695966836,1.666202557,1.675406329,1.630701305,1.614169201,1.741230461,1.656668811,1.621230281,1.7000193,1.7142909,1.6683492,1.7065902,1.7004897,1.71654,1.6617405,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,8.92524971,7.925965516,7.493348436,8.08958324,7.401763683,7.345149925,7.080924028,7.482308138,8.023610786,7.790013304,8.335416241,7.280105343,7.405812524,8.382590003,8.1181,8.80377,8.03739,9.19761,8.76723,7.76942,,,,,,,,,
MKD,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,1.253224777,1.218631143,1.221391323,1.199114896,1.327381054,1.173373593,1.057271666,0.970923067,0.936803254,0.845345199,0.959995188,0.813931061,0.57040602,1.2221099,1.2655099,1.0950099,1.1632099,1.0516099,0.9524192,0.9090688,,,,,,,,,
MKD,UNFCCC_NAI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKD,UNFCCC_NAI,Waste,Aggregate GHGs,0.786292243,0.794971167,0.806084667,0.808365772,0.753664078,0.778665977,0.785129162,0.822212432,0.827117415,0.828383264,0.844231144,0.836382805,0.840588474,0.9150692,0.9236208,0.9252491,0.9335601,0.9416196,0.9524992,0.9570993,,,,,,,,,
MKD,UNFCCC_NAI,Waste,CH4,0.732707152,0.741095427,0.751759742,0.753776622,0.702486696,0.726719089,0.73273309,0.769446443,0.774060777,0.775088822,0.790698898,0.782612756,0.787149844,0.8060493,0.8144409,0.8159592,0.8241702,0.8304597,0.84273,0.8469405,,,,,,,,,
MKD,UNFCCC_NAI,Waste,CO2,,,,,,,,,,,,,,0.06491,0.06507,0.06518,0.06528,0.06395,0.06565,0.06599,,,,,,,,,
MKD,UNFCCC_NAI,Waste,N2O,0.053585091,0.05387574,0.054324924,0.054589151,0.051177382,0.051946888,0.052396072,0.052765989,0.053056638,0.053294442,0.053532245,0.053770049,0.05343863,0.0441099,0.0441099,0.0441099,0.0441099,0.0472099,0.0441192,0.0441688,,,,,,,,,
MLI,UNFCCC_NAI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Agriculture,Aggregate GHGs,,,,,,7.5726744,,,,,9.44837764,,,,,,,,,,48.40271,,,,,,,,
MLI,UNFCCC_NAI,Agriculture,CH4,,,,,,7.0208124,,,,,7.90147764,,,,,,,,,,13.15881,,,,,,,,
MLI,UNFCCC_NAI,Agriculture,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Agriculture,N2O,,,,,,0.551862,,,,,1.5469,,,,,,,,,,35.2439,,,,,,,,
MLI,UNFCCC_NAI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Energy,Aggregate GHGs,,,,,,0.96841928,,,,,2.39037,,,,,,,,,,3.952374,,,,,,,,
MLI,UNFCCC_NAI,Energy,CH4,,,,,,0.02083767,,,,,0.72975,,,,,,,,,,0.080598,,,,,,,,
MLI,UNFCCC_NAI,Energy,CO2,,,,,,0.94503,,,,,1.51492,,,,,,,,,,2.676416,,,,,,,,
MLI,UNFCCC_NAI,Energy,N2O,,,,,,0.00255161,,,,,0.1457,,,,,,,,,,1.19536,,,,,,,,
MLI,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,,,,,,,,,,,0.1134,,,,,,,,,,0.00559,,,,,,,,
MLI,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,,,,,,0.00958,,,,,0.1134,,,,,,,,,,0.07284,,,,,,,,
MLI,UNFCCC_NAI,Industrial Processes,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Industrial Processes,CO2,,,,,,0.00958,,,,,,,,,,,,,,,0.06725,,,,,,,,
MLI,UNFCCC_NAI,Industrial Processes,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,,,,,,-9.748056,,,,,-64.61272,,,,,,,,,,-244.799,,,,,,,,
MLI,UNFCCC_NAI,Land-Use Change and Forestry,CH4,,,,,,0.981624,,,,,0.93723,,,,,,,,,,0.378,,,,,,,,
MLI,UNFCCC_NAI,Land-Use Change and Forestry,CO2,,,,,,-10.82888,,,,,-65.64605,,,,,,,,,,-245.177,,,,,,,,
MLI,UNFCCC_NAI,Land-Use Change and Forestry,N2O,,,,,,0.0992,,,,,0.0961,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Other,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Other,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Other,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Other,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Other,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Solvent and Other Product Use,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Solvent and Other Product Use,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Solvent and Other Product Use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Solvent and Other Product Use,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,,,,,,,,,,,0.1134,,,,,,,,,,0.00559,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,,,,,,8.66620539,,,,,12.29869764,,,,,,,,,,52.732844,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,,,,,,7.15718178,,,,,8.84920764,,,,,,,,,,13.544328,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,,,,,,0.95461,,,,,1.56289,,,,,,,,,,2.743666,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,,,,,,0.55441361,,,,,1.7732,,,,,,,,,,36.43926,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,,,,,,,,,,,0.1134,,,,,,,,,,0.00559,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,,,,,,-1.08185061,,,,,-52.31402236,,,,,,,,,,-192.066156,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,,,,,,8.13880578,,,,,9.78643764,,,,,,,,,,13.922328,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,,,,,,-9.87427,,,,,-64.08316,,,,,,,,,,-242.433334,,,,,,,,
MLI,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,,,,,,0.65361361,,,,,1.8693,,,,,,,,,,36.43926,,,,,,,,
MLI,UNFCCC_NAI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Waste,Aggregate GHGs,,,,,,0.11553171,,,,,0.34655,,,,,,,,,,0.30492,,,,,,,,
MLI,UNFCCC_NAI,Waste,CH4,,,,,,0.11553171,,,,,0.21798,,,,,,,,,,0.30492,,,,,,,,
MLI,UNFCCC_NAI,Waste,CO2,,,,,,,,,,,0.04797,,,,,,,,,,,,,,,,,,
MLI,UNFCCC_NAI,Waste,N2O,,,,,,,,,,,0.0806,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Agriculture,Aggregate GHGs,,,,,,,,,,,22.84302,23.3604589,23.6606347,24.2803325,24.9952514,26.5270492,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Agriculture,CH4,,,,,,,,,,,20.238834,20.6508729,20.9045487,21.4033155,21.9787344,23.2904322,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Agriculture,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Agriculture,N2O,,,,,,,,,,,2.604186,2.709586,2.756086,2.877017,3.016517,3.236617,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Energy,Aggregate GHGs,,,,,,,,,,,7.86347,7.47285,7.76579,8.28184,8.87099,8.21201,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Energy,CH4,,,,,,,,,,,0.11802,0.11697,0.12642,0.13776,0.16737,0.17136,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Energy,CO2,,,,,,,,,,,7.65865,7.28458,7.55567,8.06348,8.62612,7.96625,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Energy,N2O,,,,,,,,,,,0.0868,0.0713,0.0837,0.0806,0.0775,0.0744,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,,,,,,,,,,,0.2147,0.1757,0.1887,0.2277,0.3057,0.2147,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,,,,,,,,,,,0.4559,0.4016,0.41587,0.56372,0.60847,0.50671,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Industrial Processes,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Industrial Processes,CO2,,,,,,,,,,,0.2412,0.2259,0.22717,0.33602,0.30277,0.29201,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Industrial Processes,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,,,,,,,,,,,-104.202233,-100.56987,-99.40032,-98.29013,-97.02658,-95.77473,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Land-Use Change and Forestry,CH4,,,,,,,,,,,3.04185,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Land-Use Change and Forestry,CO2,,,,,,,,,,,-108.564683,-100.56987,-99.40032,-98.29013,-97.02658,-95.77473,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Land-Use Change and Forestry,N2O,,,,,,,,,,,1.3206,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Other,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Other,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Other,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Other,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Other,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Solvent and Other Product Use,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,,,,,,,,,,,0.00739,0.00626,0.00698,0.00713,0.00652,0.00633,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Solvent and Other Product Use,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Solvent and Other Product Use,CO2,,,,,,,,,,,0.00739,0.00626,0.00698,0.00713,0.00652,0.00633,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Solvent and Other Product Use,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,,,,,,,,,,,0.2147,0.1757,0.1887,0.2277,0.3057,0.2147,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,,,,,,,,,,,33.995687,34.1251409,34.7748057,36.1344475,37.5421284,38.3749042,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,,,,,,,,,,,23.182761,23.6518149,23.9564997,24.5425005,25.2070014,26.5845972,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,,,,,,,,,,,7.90724,7.51674,7.78982,8.40663,8.93541,8.26459,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,,,,,,,,,,,2.690986,2.780886,2.839786,2.957617,3.094017,3.311017,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,,,,,,,,,,,0.2147,0.1757,0.1887,0.2277,0.3057,0.2147,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,,,,,,,,,,,-70.206546,-66.4447291,-64.6255143,-62.1556825,-59.4844516,-57.3998258,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,,,,,,,,,,,26.224611,23.6518149,23.9564997,24.5425005,25.2070014,26.5845972,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,,,,,,,,,,,-100.657443,-93.05313,-91.6105,-89.8835,-88.09117,-87.51014,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,,,,,,,,,,,4.011586,2.780886,2.839786,2.957617,3.094017,3.311017,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Waste,Aggregate GHGs,,,,,,,,,,,2.825907,2.883972,2.925531,3.001425,3.060897,3.122805,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Waste,CH4,,,,,,,,,,,2.825907,2.883972,2.925531,3.001425,3.060897,3.122805,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Waste,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMR,UNFCCC_NAI,Waste,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Agriculture,Aggregate GHGs,0.78338,0.78191,0.73748,0.70623,0.71668,0.73858,0.73443,0.71111,0.69162,0.68689,0.66961,0.64986,0.64896,0.6569,0.63957,0.47446,0.46443,0.42987,0.42131,0.3553,0.38125,0.38067,,,,,,,
MNE,UNFCCC_NAI,Agriculture,CH4,0.42378,0.42231,0.39648,0.38073,0.38808,0.40068,0.39963,0.38871,0.38472,0.38619,0.37821,0.37086,0.37926,0.3717,0.36057,0.25746,0.25053,0.23457,0.22911,0.1848,0.19215,0.19467,,,,,,,
MNE,UNFCCC_NAI,Agriculture,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Agriculture,N2O,0.3596,0.3596,0.341,0.3255,0.3286,0.3379,0.3348,0.3224,0.3069,0.3007,0.2914,0.279,0.2697,0.2852,0.279,0.217,0.2139,0.1953,0.1922,0.1705,0.1891,0.186,,,,,,,
MNE,UNFCCC_NAI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Energy,Aggregate GHGs,2.360719,2.466764,2.057577,1.698631,1.349616,0.489408,1.9877,1.841846,2.252179,2.328976,2.429669,2.01857,2.5032,2.41223,2.40429,2.24486,2.43939,2.37294,2.94246,2.04361,2.81817,2.651513,,,,,,,
MNE,UNFCCC_NAI,Energy,CH4,0.077259,0.073374,0.072387,0.068481,0.052416,0.049098,0.06069,0.063546,0.063609,0.063546,0.059829,0.05418,0.06825,0.07686,0.07581,0.07182,0.07707,0.06972,0.08106,0.06762,0.08652,0.086793,,,,,,,
MNE,UNFCCC_NAI,Energy,CO2,2.26021,2.36704,1.96349,1.6131,1.2848,0.43101,1.9081,1.75908,2.16501,2.24187,2.34504,1.94269,2.41015,2.31057,2.30058,2.14514,2.33287,2.27222,2.8242,1.94437,2.69445,2.5269,,,,,,,
MNE,UNFCCC_NAI,Energy,N2O,0.02325,0.02635,0.0217,0.01705,0.0124,0.0093,0.01891,0.01922,0.02356,0.02356,0.0248,0.0217,0.0248,0.0248,0.0279,0.0279,0.02945,0.031,0.0372,0.03162,0.0372,0.03782,,,,,,,
MNE,UNFCCC_NAI,Industrial Processes,Aggregate F-gases,2.226,2.968,1.484,0.742,,,1.484,1.484,1.484,1.484,2.226,2.226,2.226,1.484,1.484,1.484,1.4255,1.536,0.7225,0.4885,0.599,0.5885892,,,,,,,
MNE,UNFCCC_NAI,Industrial Processes,Aggregate GHGs,2.4572,3.1865,1.6642,0.82,0.044,0.0733,1.6048,1.6456,1.6546,1.6401,2.4017,2.4235,2.4328,1.6819,1.6941,1.6861,1.6351,1.7472,0.9181,0.6016,0.7414,0.7474039,,,,,,,
MNE,UNFCCC_NAI,Industrial Processes,CH4,,,,,,,,,,,,,,,,,,,,,,0.0000147,,,,,,,
MNE,UNFCCC_NAI,Industrial Processes,CO2,0.2312,0.2185,0.1802,0.078,0.044,0.0733,0.1208,0.1616,0.1706,0.1561,0.1757,0.1975,0.2068,0.1979,0.2101,0.2021,0.2096,0.2112,0.1956,0.1131,0.1424,0.1588,,,,,,,
MNE,UNFCCC_NAI,Industrial Processes,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Land-Use Change and Forestry,Aggregate GHGs,-1.6346,-1.5092,-1.8266,-2.0668,-2.0341,-1.7193,-1.9395,-2.0242,-2.3856,-2.3178,-2.1541,-2.1498,-2.3094,-2.1583,-1.9635,-2.1992,-1.8646,-2.3643,-2.2697,-2.4053,-2.2628,-2.1669,,,,,,,
MNE,UNFCCC_NAI,Land-Use Change and Forestry,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Land-Use Change and Forestry,CO2,-1.6346,-1.5092,-1.8266,-2.0668,-2.0341,-1.7193,-1.9395,-2.0242,-2.3856,-2.3178,-2.1541,-2.1498,-2.3094,-2.1583,-1.9635,-2.1992,-1.8646,-2.3643,-2.2697,-2.4053,-2.2628,-2.1669,,,,,,,
MNE,UNFCCC_NAI,Land-Use Change and Forestry,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Other,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Other,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Other,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Other,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Other,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Solvent and Other Product Use,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Solvent and Other Product Use,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Solvent and Other Product Use,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Solvent and Other Product Use,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Solvent and Other Product Use,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate F-gases,2.226,2.968,1.484,0.742,,,1.484,1.484,1.484,1.484,2.226,2.226,2.226,1.484,1.484,1.484,1.4255,1.536,0.7225,0.4885,0.599,0.5885892,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,5.706299,6.540174,4.564257,3.329861,2.215296,1.406288,4.43193,4.303556,4.703399,4.760966,5.605979,5.19693,5.68996,4.85603,4.84296,4.51042,4.64392,4.65501,4.36587,3.08451,4.02482,3.8635869,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CH4,0.606039,0.600684,0.573867,0.554211,0.545496,0.554778,0.56532,0.557256,0.553329,0.554736,0.543039,0.53004,0.55251,0.55356,0.54138,0.43428,0.4326,0.40929,0.39417,0.33642,0.36267,0.3654777,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,CO2,2.49141,2.58554,2.14369,1.6911,1.3288,0.50431,2.0289,1.92068,2.33561,2.39797,2.52074,2.14019,2.61695,2.50847,2.51068,2.34724,2.54247,2.48342,3.0198,2.05747,2.83685,2.6857,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions excluding LULUCF/LUCF,N2O,0.38285,0.38595,0.3627,0.34255,0.341,0.3472,0.35371,0.34162,0.33046,0.32426,0.3162,0.3007,0.2945,0.31,0.3069,0.2449,0.24335,0.2263,0.2294,0.20212,0.2263,0.22382,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate F-gases,2.226,2.968,1.484,0.742,,,1.484,1.484,1.484,1.484,2.226,2.226,2.226,1.484,1.484,1.484,1.4255,1.536,0.7225,0.4885,0.599,0.5885892,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,4.071699,5.030974,2.737657,1.263061,0.181196,-0.313012,2.49243,2.279356,2.317799,2.443166,3.451879,3.04713,3.38056,2.69773,2.87946,2.31122,2.77932,2.29071,2.09617,0.67921,1.76202,1.6966869,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CH4,0.606039,0.600684,0.573867,0.554211,0.545496,0.554778,0.56532,0.557256,0.553329,0.554736,0.543039,0.53004,0.55251,0.55356,0.54138,0.43428,0.4326,0.40929,0.39417,0.33642,0.36267,0.3654777,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,CO2,0.85681,1.07634,0.31709,-0.3757,-0.7053,-1.21499,0.0894,-0.10352,-0.04999,0.08017,0.36664,-0.00961,0.30755,0.35017,0.54718,0.14804,0.67787,0.11912,0.7501,-0.34783,0.57405,0.5188,,,,,,,
MNE,UNFCCC_NAI,Total GHG emissions including LULUCF/LUCF,N2O,0.38285,0.38595,0.3627,0.34255,0.341,0.3472,0.35371,0.34162,0.33046,0.32426,0.3162,0.3007,0.2945,0.31,0.3069,0.2449,0.24335,0.2263,0.2294,0.20212,0.2263,0.22382,,,,,,,
MNE,UNFCCC_NAI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Waste,Aggregate GHGs,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.084,0.084,0.084,0.084,,,,,,,
MNE,UNFCCC_NAI,Waste,CH4,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.084,0.084,0.084,0.084,,,,,,,
MNE,UNFCCC_NAI,Waste,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,UNFCCC_NAI,Waste,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,UNFCCC_NAI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNG,UNFCCC_NAI,Agriculture,Aggregate GHGs,5.1135,5.0148,4.9623,4.8132,5.1849,5.6112,5.8044,6.0942,6.342,,,,,,,,6.46165,,,,,,,,,,,,
MNG,UNFCCC_NAI,Agriculture,CH4,5.1135,5.0148,4.9623,4.8132,5.1849,5.6112,5.8044,6.0942,6.342,,,,,,,,6.06795,,,,,,,,,,,,
MNG,UNFCCC_NAI,Agriculture,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
