Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Costa Rica,CRI,Oil,GCP,CO2,0.49098,0.49098,0.5496,0.6009,0.65952,0.78776,0.93432,0.82074,0.97096,1.0662,1.1578,1.4216,1.6305,1.9089,1.7587,1.8723,1.9053,2.4109,2.6747,2.5282,2.1874,2.0189,1.8723,1.9126,1.766,2.0262,2.3303,2.4659,2.6601,2.6674,2.6454,2.9862,3.4405,3.5211,4.7962,4.4298,4.3308,4.514,4.7705,4.9684,4.9464,5.0417,5.6059,5.9174,6.0635,5.8986,6.434,6.9799,7.1521,6.9066,6.9872,6.7381,6.7051,7.0422,7.1411,6.7821,7.299,7.5955,7.5991,7.8542
Costa Rica,CRI,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11725,0.13557,0.19419,0.15764,0.003666,0.003664,0.058624,0.003664,0.010992,0.003664,0.025648,0.010992,0.021984,0.025648,0.003664,0.0036623,0.01832,0.028604,0.031889
Costa Rica,CRI,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Cement,GCP,CO2,,,,,0.014537,0.058149,0.058149,0.054514,0.065417,0.079954,0.090857,0.10539,0.13083,0.13447,0.14537,0.16354,0.17657,0.19651,0.23732,0.25282,0.26105,0.21735,0.19832,0.1762,0.2149,0.21626,0.24723,0.25799,0.24586,0.26595,0.26658,0.3011,0.30072,0.3699,0.40416,0.37211,0.35589,0.40262,0.46493,0.47061,0.44808,0.50701,0.50327,0.47169,0.6205,0.8211,0.56794,0.92274,0.83528,0.83124,0.50281,0.54562,0.5428,0.56855,0.58177,0.6214,0.62112,0.6214,0.6214,0.6214
Croatia,HRV,Total fossil fuels and cement,GCP,CO2,5.6749,5.9504,6.1063,6.7938,7.7017,7.931,7.8614,7.9471,8.501,8.8157,11.5282,12.4185,11.6263,13.9033,13.9584,14.5586,15.0228,14.6031,16.324,17.7589,17.4567,18.9747,17.4282,18.7672,19.7928,20.1916,21.0923,20.5885,21.2505,21.1838,23.3292,17.1823,16.5061,16.9598,16.2142,16.9263,17.5153,18.5759,19.2789,20.1155,19.6944,20.8067,21.9127,23.2682,22.9168,23.3301,23.5295,24.8438,23.6286,21.8378,21.0509,20.6824,19.1148,18.4546,17.705,17.8408,18.105,18.7377,17.7186,17.8822
Croatia,HRV,Oil,GCP,CO2,3.0864,3.2094,3.4092,3.87,4.5313,5.0485,5.3005,5.8334,6.397,6.6888,8.896,9.3478,8.3167,11.0471,10.906,11.2626,11.7082,11.3143,13.0009,14.1988,13.5303,13.3194,12.2474,13.0086,13.1568,13.3798,14.2819,13.4096,14.1852,13.77,13.377,9.653,9.1305,9.3946,9.3089,10.6224,10.8604,11.2262,12.1068,12.8013,11.1749,11.6151,12.1194,13.3341,12.3352,12.8959,13.2133,13.5032,12.5289,12.4818,10.6027,10.4569,9.742,9.1053,8.9929,9.421,9.3717,10.0148,9.588,9.2636
Croatia,HRV,Coal,GCP,CO2,1.5848,1.7027,1.6421,1.7467,1.8817,1.6004,1.3577,1.0398,0.95039,0.89083,1.136,1.3047,1.2077,0.98731,1.0261,1.138,1.0953,0.98956,0.95552,0.9735,0.93123,1.584,1.2506,1.5059,1.7223,1.7966,1.7763,1.7203,1.7022,1.7525,3.1486,1.9693,1.4952,1.2038,0.80553,0.85781,0.68181,1.069,1.0163,0.89071,1.795,1.9067,2.3179,2.5997,2.7701,2.7471,2.5546,2.777,2.8489,2.0291,2.7382,2.7945,2.4838,2.678,2.5696,2.3763,2.5612,1.5513,1.4486,1.7112
Croatia,HRV,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,0.019252,0.024266,0.021978,0.020593,0.020925,0.02452,0.023811,0.028016,0.027938,0.030009,0.60056,0.59352,0.6042,0.80492,0.72138,0.85368,0.82655,0.77798,0.69174,0.67598,0.72633,0.78045,0.79566,0.74873,0.79793,0.77753,0.79067,0.75392,0.66166,0.59848,0.56634,0.58138,0.49156,0.46967,0.45546,0.25569,0.22252,0.29584,0.26657,0.26657
Croatia,HRV,Gas,GCP,CO2,0.20007,0.23944,0.23652,0.28282,0.37143,0.46973,0.44498,0.42934,0.48801,0.57572,0.77436,0.92436,1.1339,0.99517,1.1023,1.1478,1.1706,1.2379,1.2923,1.4985,1.8749,2.6257,2.6032,2.8755,3.5223,3.6505,3.6992,4.1521,4.1056,4.4246,4.8965,4.1012,4.3366,4.7549,4.4151,3.8436,4.313,4.5462,4.443,4.4714,4.5631,4.8506,5.0254,4.9253,5.2559,5.116,5.0596,5.8709,5.6931,5.2562,5.7124,5.5643,5.1948,4.9089,4.3051,4.461,4.7291,5.4322,5.0398,5.2651
Croatia,HRV,Cement,GCP,CO2,0.80366,0.79886,0.81837,0.89426,0.91731,0.81237,0.75818,0.64451,0.66566,0.66041,0.72185,0.84168,0.96799,0.8737,0.92398,1.0101,1.0488,1.0613,1.0754,1.088,1.101,1.4214,1.3049,1.3566,1.3705,1.3401,1.3111,1.2785,1.2295,1.2068,1.0935,0.70843,0.83196,0.68713,0.8404,0.62682,0.68605,0.8059,0.86563,1.1339,1.2628,1.4497,1.4292,1.4327,1.5167,1.5497,1.6423,1.6688,1.5725,1.2503,1.2126,1.0859,1.0409,1.141,1.2251,1.1692,1.0765,1.2873,1.2107,1.2107
Cuba,CUB,Total fossil fuels and cement,GCP,CO2,13.6871,12.1683,14.1545,13.0259,14.279,14.5941,15.1694,15.7369,16.0195,17.2433,18.6541,19.5884,20.7763,22.3737,22.8853,27.0356,27.181,29.345,30.6191,31.6321,31.3043,32.6273,34.4206,30.697,32.4373,32.4051,33.3752,33.7334,35.3987,35.513,32.7356,28.899,21.0203,19.787,21.2867,25.5862,26.8725,24.5091,24.3574,25.183,25.9442,25.3322,25.9656,25.3551,24.8659,25.8476,26.3268,25.762,27.7472,28.0161,33.9146,29.1693,29.5222,27.7483,27.426,29.0528,27.9999,25.1312,26.0844,25.9885
Cuba,CUB,Oil,GCP,CO2,13.3772,11.3147,13.6447,12.4393,13.6411,13.9562,14.6047,15.4914,15.4804,16.6749,18.1148,19.0748,19.8957,21.4822,21.8264,25.8239,25.7872,27.7878,29.0484,30.1509,29.6784,30.8035,32.5874,28.9566,30.6349,30.6787,31.6203,31.8367,33.4853,33.6392,30.8218,27.5934,19.9468,19.0711,20.5512,24.7062,26.1426,23.6363,23.3065,23.4459,24.0615,23.5632,24.219,23.4313,22.8307,23.7024,23.5265,22.6289,24.7503,25.0691,31.1364,26.5234,26.8132,25.0215,24.5048,26.0551,25.1383,22.5193,23.1922,22.5852
Cuba,CUB,Coal,GCP,CO2,0.11361,0.4249,0.12458,0.18686,0.23816,0.24182,0.16854,0.24549,0.15389,0.1832,0.17221,0.13923,0.13921,0.12089,0.12458,0.15022,0.12824,0.2345,0.2418,0.20154,0.25282,0.25279,0.34445,0.23816,0.26744,0.2748,0.26381,0.2821,0.30411,0.44334,0.54954,0.37378,0.17221,0.21984,0.23454,0.21621,0.069616,0.073291,0.087949,0.0916,0.084272,0.065952,0.069616,0.098928,0.10258,0.076944,0.025648,0.07328,0.0916,0.087936,0.076952,0.010993,0.014656,0.03664,0.003664,0.021981,0.007329,0.014654,0.015769,0.024449
Cuba,CUB,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Gas,GCP,CO2,,,,,,,,,,,,0.003664,0.014653,0.029307,0.03664,0.032976,0.040304,0.032976,0.021981,0.03298,0.032976,0.025645,0.018322,0.014656,0.0073272,0.010992,0.010992,0.043963,0.040304,0.062288,0.069608,0.069625,0.040304,0.043968,0.036646,0.032981,0.03664,0.069626,0.23087,0.88302,1.1029,1.1432,1.1212,1.2641,1.3518,1.4253,2.0812,2.3376,2.2277,2.2167,2.0594,1.9568,1.9859,2.0445,2.3047,2.3886,2.2756,2.0186,2.2978,2.8002
Cuba,CUB,Cement,GCP,CO2,0.1963,0.42872,0.38523,0.39977,0.39977,0.39614,0.39614,,0.38523,0.38523,0.36706,0.3707,0.72673,0.74127,0.89767,1.0285,1.2252,1.2898,1.3069,1.2467,1.3401,1.5454,1.4704,1.4876,1.5276,1.4406,1.4801,1.5706,1.569,1.3682,1.2947,0.86222,0.86102,0.45209,0.46423,0.63078,0.62359,0.72985,0.73206,0.76239,0.69562,0.55988,0.55576,0.56082,0.58087,0.64299,0.69348,0.72227,0.67757,0.64232,0.64189,0.67814,0.7085,0.64569,0.61285,0.58712,0.57864,0.57864,0.57864,0.57864
Cyprus,CYP,Total fossil fuels and cement,GCP,CO2,0.88633,0.86432,0.90462,0.98523,0.99997,1.1501,1.2417,1.3623,1.6222,1.6698,1.7027,1.8835,2.4059,2.5035,1.9287,1.9906,2.4873,2.6989,2.8445,3.0448,3.2599,3.095,3.1564,3.1506,3.2338,3.1444,3.6052,4.1841,4.1966,4.4285,4.6569,5.1466,5.5229,5.767,6.0111,5.8823,6.2332,6.321,6.6146,6.8825,7.1459,7.0214,7.2108,7.6056,7.8409,8.0313,8.2232,8.5389,8.7073,8.4538,8.089,7.7595,7.2349,6.5544,6.9346,6.9601,7.3682,7.5157,7.3328,7.3157
Cyprus,CYP,Oil,GCP,CO2,0.84272,0.81707,0.85738,0.93798,0.96363,1.1029,1.1908,1.2714,1.5022,1.5462,1.5719,1.7294,2.1874,2.2717,1.7551,1.6744,1.9529,2.1317,2.2534,2.4366,2.5904,2.5282,2.5685,2.6271,2.6161,2.5721,2.9678,3.2932,3.4515,3.62,3.7062,4.2372,4.7322,4.8961,5.1171,5.0385,5.3364,5.4552,5.7748,6.0276,6.2243,6.1079,6.2647,6.6567,6.8176,6.9839,7.169,7.5209,7.6951,7.6671,7.4275,7.1561,6.7055,5.7872,5.9392,6.0569,6.4695,6.5686,6.4153,6.386
Cyprus,CYP,Coal,GCP,CO2,,,,,,,0.003664,,0.003664,0.003664,,0.003664,0.007328,0.003664,,,,,,,,,,,0.13923,0.19786,0.14656,0.39973,0.24182,0.19786,0.23175,0.23175,0.062131,0.074065,0.064509,0.047786,0.043016,0.045407,0.06213,0.071693,0.1171,0.12663,0.12663,0.12663,0.13739,0.15233,0.15067,0.11854,0.11065,0.058847,0.070815,0.030581,0.0012088,0.0012073,0.0091502,0.014692,0.0019554,0.011698,0.053854,0.066117
Cyprus,CYP,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018287,0.0014804,0.0019326,0.0016064,0.0017076,0.0015448,0.0013907,0.0011158,0.00085057,0.0009371,0.0017103,0.0001783,0.00043055,0.00073906,0.00095854,0.00097681,0.0011724,0.0011126,0.00054333,0.0011462,0.00074545,0.00091493,0.00055568,0.0007959,0.00040914,0.00040313,0.00039805,0.00042234,0.00022739,0.00022739
Cyprus,CYP,Cement,GCP,CO2,0.043611,0.047246,0.047246,0.047246,0.036343,0.047246,0.047246,0.090857,0.1163,0.11993,0.13083,0.15044,0.21115,0.22811,0.17363,0.3162,0.53441,0.56722,0.59113,0.60827,0.66946,0.56681,0.58798,0.52353,0.47851,0.37442,0.49084,0.49115,0.50331,0.61066,0.66766,0.62894,0.68551,0.74688,0.78378,0.75102,0.81086,0.78007,0.73951,0.7401,0.76271,0.74504,0.76598,0.75098,0.80769,0.82181,0.821,0.81241,0.8182,0.6731,0.55505,0.54604,0.50454,0.75229,0.97376,0.87713,0.88325,0.91895,0.84335,0.84335
Czech Republic,CZE,Total fossil fuels and cement,GCP,CO2,99.0815,107.5398,114.601,120.5546,125.4635,122.2494,121.5591,121.3051,126.915,134.7347,154.4755,162.0302,163.5033,164.1514,166.0289,173.7007,180.4472,185.8315,187.4934,182.5758,184.6904,182.6561,180.8599,181.0857,187.1865,184.6214,185.8769,183.658,180.6114,172.3122,164.2042,148.8941,144.619,138.6373,132.3761,131.6083,134.9625,130.7331,125.3177,116.6234,127.0665,126.9576,123.8956,127.3828,128.1138,125.6719,126.4495,128.2643,122.9414,115.1937,117.5007,115.0603,110.9552,106.4275,104.0499,104.8154,106.629,105.6417,104.4112,101.0098
Czech Republic,CZE,Oil,GCP,CO2,4.4372,5.7982,7.3125,7.9721,9.9751,10.5472,11.1029,13.3811,14.1398,16.8874,21.383,24.7563,27.3025,30.8375,32.336,35.7837,38.3252,40.6679,38.3049,38.3027,36.4751,35.5729,33.3747,32.2787,34.486,34.4111,32.4045,32.3725,30.2713,27.2534,22.6314,19.8264,21.2201,20.4066,19.8242,17.6824,18.0436,17.5977,19.275,18.505,18.0933,19.1507,19.2301,20.9565,21.9909,22.6099,22.4055,23.0734,23.0111,22.1805,21.159,20.9295,20.4756,19.6589,20.7118,21.2806,21.3045,22.0511,22.2966,22.46
Czech Republic,CZE,Coal,GCP,CO2,91.6155,98.6462,104.2774,109.8238,112.6794,108.9157,107.4295,104.557,109.1311,113.767,128.617,132.3303,131.0316,127.8449,127.44,131.2065,134.868,136.7493,140.0218,134.5494,136.6433,136.6518,136.6931,138.0576,141.0772,138.6762,140.939,138.6789,137.6003,131.1974,123.2798,112.6935,105.7538,100.7472,94.8766,94.8032,95.1669,90.8271,83.5889,75.6891,86.8381,84.8269,82.689,83.9388,83.3624,80.6394,81.8427,83.5963,78.6434,73.3609,74.6159,73.7024,70.4509,67.272,65.3743,64.7535,65.2313,62.8369,62.19,57.9145
Czech Republic,CZE,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45844,0.39805,0.3963,0.37809,0.36793,0.36227,0.34997,0.34455,0.33995,0.31396,0.32244,0.33164,0.33397,0.32274,0.31448,0.31377,0.33579,0.30333,0.29804,0.25945,0.26672,0.2624,0.26597,0.20135,0.20313,0.19392,0.1614,0.12702,0.10403,0.10403
Czech Republic,CZE,Gas,GCP,CO2,1.3566,1.3253,1.1193,1.0457,0.98899,0.89222,0.99088,1.2165,1.4795,1.829,1.9977,2.3136,2.5433,2.7651,3.398,3.788,4.2953,5.4324,6.0964,6.6806,8.487,7.3785,7.8827,7.8451,8.7569,8.7893,9.8275,9.9329,9.9665,11.1536,12.5645,12.2943,13.6336,13.8058,13.9533,15.6301,18.0414,18.435,18.4235,18.4744,18.066,19.2205,18.4787,18.92,19.0388,18.6987,18.3415,17.3842,17.2185,16.2528,18.3487,16.7286,16.5537,16.7539,15.0394,15.828,16.9295,17.6121,16.5816,17.2922
Czech Republic,CZE,Cement,GCP,CO2,1.6721,1.7701,1.8918,1.713,1.82,1.8944,2.0358,2.1506,2.1646,2.2513,2.4779,2.63,2.6259,2.7039,2.8549,2.9225,2.9587,2.9819,3.0704,3.043,3.085,3.0528,2.9093,2.9042,2.8664,2.7447,2.7059,2.6737,2.7733,2.7079,2.4892,2.3089,2.4684,2.1946,2.2084,2.005,2.1165,2.0834,2.0677,1.9629,1.9369,1.6288,1.4035,1.4849,1.6268,1.6245,1.7485,2.0431,1.9961,1.5661,1.469,1.6645,1.5171,1.3318,1.4827,1.5582,1.6976,1.7283,1.8675,1.8675
Democratic Republic of the Congo,COD,Total fossil fuels and cement,GCP,CO2,2.3185,2.3554,2.1719,2.2927,1.974,2.4685,2.4025,2.2888,3.366,3.648,2.7097,2.9587,3.0172,3.1892,3.3647,3.2328,3.4049,3.477,3.526,3.7401,3.485,3.7554,3.047,3.998,3.9316,3.6119,3.3457,3.8159,3.978,4.352,4.2499,3.1326,2.8092,2.6615,1.6995,2.1037,2.3118,1.8754,1.6548,1.3186,0.89277,0.76877,0.84996,1.0372,1.1502,1.4453,1.5533,1.6962,1.8108,1.6953,1.9633,2.4387,2.3558,3.5381,4.6313,2.7919,1.996,2.2049,2.2313,2.2827
Democratic Republic of the Congo,COD,Oil,GCP,CO2,1.1798,1.2292,1.2348,1.3542,0.92137,1.1671,1.363,1.1945,2.4805,2.6014,1.7148,1.8576,1.9309,2.0958,2.224,2.2534,2.2094,2.3523,2.4585,2.781,2.4366,2.6674,1.9749,2.9605,2.8689,2.5967,2.3156,2.7553,2.8396,3.3196,3.1694,3.0301,2.737,2.6014,1.6305,2.0079,2.2131,1.8247,1.6012,1.2531,0.8244,0.68883,0.74379,0.90501,0.98928,1.2384,1.3264,1.4473,1.6085,1.4729,1.7289,2.2204,2.1984,3.3636,4.4994,2.6344,1.9161,2.1251,2.1516,2.2029
Democratic Republic of the Congo,COD,Coal,GCP,CO2,1.0406,1.0573,0.83906,0.81838,0.93973,1.1781,0.90867,0.94898,0.74013,0.88669,0.78776,0.8757,0.85005,0.82806,0.83173,0.67051,0.8757,0.88669,0.84272,0.74746,0.84272,0.86104,0.8244,0.80608,0.8244,0.82156,0.83906,0.85005,0.93066,0.84272,0.89035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Republic of the Congo,COD,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Republic of the Congo,COD,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021984,0.043968,0.043968,0.043968,0.04405,0.043968,,,0.003664,0.003664,,,,
Democratic Republic of the Congo,COD,Cement,GCP,CO2,0.098126,0.068944,0.098126,0.12012,0.11287,0.12338,0.13083,0.14537,0.14537,0.15991,0.20715,0.22533,0.23623,0.2653,0.30891,0.30891,0.3198,0.238,0.22471,0.21167,0.20574,0.22699,0.24767,0.23141,0.23833,0.19362,0.19096,0.21049,0.20774,0.18969,0.19016,0.10247,0.072222,0.060094,0.069002,0.095857,0.098701,0.050768,0.053672,0.065499,0.06837,0.079943,0.10617,0.13218,0.1609,0.20687,0.20494,0.20497,0.15837,0.17839,0.19031,0.17435,0.15743,0.17458,0.12821,0.15385,0.079919,0.079774,0.079774,0.079774
Denmark,DNK,Total fossil fuels and cement,GCP,CO2,29.7495,31.7019,36.8899,40.6679,43.1469,44.2934,50.0784,49.0264,53.2727,59.3426,62.0393,57.0095,59.5939,59.2218,55.0415,55.7446,60.1023,61.8174,61.0958,62.9776,60.3479,51.7726,53.6838,50.1673,50.8558,60.0646,58.9062,58.3455,55.1114,48.8077,53.5528,64.1694,58.3613,60.6078,64.6698,61.5816,74.8299,65.4296,61.1995,58.6193,54.2767,55.8652,55.5274,60.6137,55.0657,51.4954,59.417,54.6427,51.223,48.8206,49.1523,44.1971,39.8236,41.7295,37.5273,35.1815,36.9887,34.7222,34.6514,32.0755
Denmark,DNK,Oil,GCP,CO2,14.1633,16.4624,20.194,23.7977,27.3018,29.5868,34.9839,35.3723,39.813,46.5548,51.3943,49.9147,52.7909,48.6396,45.5545,43.6492,46.5181,46.5511,46.5539,45.1148,37.191,32.6352,30.474,29.1068,28.1415,29.5648,28.3484,26.9234,24.8163,23.3983,23.1504,24.2515,23.5877,23.965,25.1306,25.9877,28.325,27.1021,26.3554,26.225,25.3366,25.5772,25.2934,24.3647,24.0395,23.8473,24.163,24.1053,23.2646,22.2467,21.8989,20.8679,19.9092,19.5358,19.0392,19.5438,19.8261,19.9801,20.0217,20.5624
Denmark,DNK,Coal,GCP,CO2,14.874,14.4581,15.8892,16.1179,14.9076,13.7217,14.0588,12.5675,12.333,11.4976,9.3584,5.7378,5.3275,9.0684,8.1817,10.8308,12.2378,13.729,12.8724,16.2901,22.0156,18.0892,22.0676,19.9651,21.3663,28.004,27.011,27.4656,25.9668,20.4964,24.0052,32.5699,27.1331,28.4515,30.5776,25.6,35.1368,26.1501,22.2191,18.672,15.6574,16.5578,16.5374,22.5733,17.281,14.6016,22.0042,18.4202,16.1375,15.7863,15.3514,12.9158,10.0791,12.7556,10.1441,7.2433,8.4141,6.2565,6.3622,3.7009
Denmark,DNK,Gas flaring,GCP,CO2,,,,,,,,,,,,,0.043968,0.069616,0.05496,0.13923,0.15755,0.3664,0.33344,0.34075,0.15754,0.2235,0.2272,0.20885,0.26383,0.30045,0.35541,0.26011,0.27114,0.23816,0.34095,0.64999,0.67728,0.58241,0.57822,0.45389,0.498,0.69792,0.5231,1.1071,0.72351,0.771,0.67424,0.66997,0.75241,0.54805,0.53129,0.54367,0.38684,0.26126,0.35298,0.25187,0.21736,0.24299,0.24995,0.24746,0.27334,0.24024,0.23244,0.23244
Denmark,DNK,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,0.029312,0.21619,1.2861,2.1288,2.7037,3.1694,3.6127,4.3503,4.9173,5.1672,5.8511,6.5457,7.5733,8.9083,9.3752,10.186,10.7108,10.6399,11.1045,11.0963,11.2144,11.1537,10.6899,10.8817,9.7377,9.8464,9.4338,10.5693,8.9833,8.414,7.9395,6.8165,6.9072,7.0123,6.6787,6.4763,6.021
Denmark,DNK,Cement,GCP,CO2,0.71223,0.78137,0.80673,0.7523,0.93757,0.98489,1.0358,1.0867,1.1266,1.2902,1.2866,1.357,1.4316,1.4442,1.2503,1.1253,1.1889,1.1708,1.3361,1.2319,0.98371,0.82463,0.91501,0.85718,0.86793,0.90929,1.0626,0.99284,0.88787,1.0622,0.8824,1.0878,1.1934,1.2061,1.1922,1.2038,1.2819,1.3429,1.3898,1.3549,1.3853,1.3879,1.4163,1.3299,1.4589,1.3634,1.3955,1.4071,1.1547,0.76441,0.67222,0.8618,0.87108,0.86706,0.8873,0.9315,1.0955,1.1937,1.1597,1.1597
Djibouti,DJI,Total fossil fuels and cement,GCP,CO2,0.040304,0.043968,0.047632,0.065952,0.084272,0.12091,0.13923,0.087936,0.12091,0.084272,0.13923,0.16122,0.19053,0.17954,0.19419,0.19786,0.19786,0.19786,0.20152,0.36274,0.34808,0.30045,0.34808,0.34808,0.35174,0.35907,0.37739,0.38838,0.34808,0.38838,0.32243,0.33709,0.33709,0.33709,0.32976,0.32976,0.33342,0.34808,0.34075,0.34075,0.3664,0.3664,0.39938,0.42136,0.4067,0.41403,0.41037,0.46166,0.4983,0.458,0.51662,0.47266,0.47998,0.55554,0.3733,0.44577,0.39814,0.37982,0.38997,0.39937
Djibouti,DJI,Oil,GCP,CO2,0.040304,0.043968,0.047632,0.065952,0.084272,0.12091,0.13923,0.087936,0.12091,0.084272,0.13923,0.16122,0.19053,0.17954,0.19419,0.19786,0.19786,0.19786,0.20152,0.36274,0.34808,0.30045,0.34808,0.34808,0.35174,0.35907,0.37739,0.38838,0.34808,0.38838,0.32243,0.33709,0.33709,0.33709,0.32976,0.32976,0.33342,0.34808,0.34075,0.34075,0.3664,0.3664,0.39938,0.42136,0.4067,0.41403,0.41037,0.46166,0.4983,0.458,0.51662,0.47266,0.47998,0.4983,0.30778,0.37739,0.32976,0.31144,0.3216,0.331
Djibouti,DJI,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057238,0.065528,0.068378,0.068378,0.068378,0.068378,0.068378
Dominica,DMA,Total fossil fuels and cement,GCP,CO2,0.010992,0.010992,0.010992,0.014656,0.014656,0.014656,0.014656,0.021984,0.021984,0.01832,0.025648,0.025648,0.025648,0.025648,0.029312,0.029312,0.029312,0.025648,0.025648,0.032976,0.03664,0.03664,0.040304,0.040304,0.043968,0.047632,0.047632,0.047632,0.05496,0.058624,0.058624,0.058624,0.058624,0.062288,0.065952,0.080608,0.07328,0.080608,0.076944,0.080608,0.10259,0.10992,0.10259,0.11725,0.1429,0.1429,0.1429,0.1832,0.16488,0.16122,0.17221,0.15389,0.16488,0.16854,0.17587,0.17587,0.17954,0.16122,0.16601,0.16166
Dominica,DMA,Oil,GCP,CO2,0.010992,0.010992,0.010992,0.014656,0.014656,0.014656,0.014656,0.021984,0.021984,0.01832,0.025648,0.025648,0.025648,0.025648,0.029312,0.029312,0.029312,0.025648,0.025648,0.032976,0.03664,0.03664,0.040304,0.040304,0.043968,0.047632,0.047632,0.047632,0.05496,0.058624,0.058624,0.058624,0.058624,0.062288,0.065952,0.080608,0.07328,0.080608,0.076944,0.080608,0.10259,0.10992,0.10259,0.11725,0.1429,0.1429,0.1429,0.1832,0.16488,0.16122,0.17221,0.15389,0.16488,0.16854,0.17587,0.17587,0.17954,0.16122,0.16601,0.16166
Dominica,DMA,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,Total fossil fuels and cement,GCP,CO2,1.0399,1.0286,1.2411,1.2485,1.7465,1.5453,1.6697,1.5669,2.3473,2.6512,3.1051,3.5187,4.6689,5.959,6.4096,6.3327,6.3224,5.5989,5.4303,6.7856,6.427,6.1352,6.3035,7.8656,7.3905,7.2415,8.1211,9.6873,9.7398,10.2579,9.1517,9.9526,10.8223,11.6672,12.3768,15.7714,17.1977,17.9046,18.2485,18.3839,19.5937,19.5938,21.4624,21.6227,17.8425,17.9041,19.0867,19.9504,20.269,19.8137,20.5744,21.3193,21.4937,21.0497,21.6457,23.4879,24.6291,24.255,25.3052,27.3788
Dominican Republic,DOM,Oil,GCP,CO2,0.95264,0.9091,1.1212,1.1322,1.5938,1.4365,1.5279,1.4106,2.1837,2.4552,2.8579,3.2207,4.3308,5.6682,6.1079,6.0384,5.9982,5.1772,5.0124,6.3607,5.9467,5.6902,5.8624,7.3573,6.87,6.7857,7.5696,8.5884,8.8266,8.8632,8.6692,9.2697,9.8638,10.8015,11.5526,14.8539,16.1546,16.7481,16.7265,16.7918,18.2795,17.895,19.5621,17.0405,14.4442,15.0266,15.092,15.3705,15.561,15.2349,15.616,15.5637,15.9128,14.9235,14.5033,16.5624,17.84,16.7177,17.2121,16.7616
